## 1.1.1
## assembly	: /project/elk_bison_genomics/Masonbrink/07_blobtools2juiced/FirstScaffoldsStep0.FINAL.fasta
## coverage	 bam0 - /project/elk_bison_genomics/Masonbrink/07_blobtools2juiced/FirstScaffoldsStep0.FINAL.AllFastq_sorted.bam
## taxonomy	 tax0 - /project/elk_bison_genomics/Masonbrink/07_blobtools2juiced/AllBlasts.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6%s	phylum.s.7%s	phylum.c.8
HiC_scaffold_6606	457	0.5055	0	0.0	Chordata	6361.0	1
HiC_scaffold_6607	457	0.523	0	21.666	Chordata	3696.0	1
HiC_scaffold_6608	457	0.5208	0	0.0	Chordata	3294.0	1
HiC_scaffold_6609	457	0.5361	0	21.666	Chordata	3892.0	1
HiC_scaffold_6610	457	0.5536	0	0.0	Chordata	4541.0	1
HiC_scaffold_6611	457	0.5383	0	10.833	Chordata	3874.0	1
HiC_scaffold_6612	457	0.5427	0	10.833	Chordata	3172.0	1
HiC_scaffold_6613	457	0.5274	0	0.0	Chordata	3189.0	1
HiC_scaffold_6614	457	0.5295	0	32.499	Chordata	3029.0	1
HiC_scaffold_6615	457	0.4661	0	0.0	Chordata	6329.0	1
HiC_scaffold_6616	457	0.5449	0	21.666	Chordata	3851.0	1
HiC_scaffold_6617	457	0.5186	0	10.833	Chordata	3353.0	1
HiC_scaffold_6618	457	0.5514	0	10.833	Chordata	3793.0	1
HiC_scaffold_6619	457	0.5033	0	10.833	Chordata	3395.0	1
HiC_scaffold_6620	457	0.5449	0	0.0	Chordata	4206.0	1
HiC_scaffold_6621	457	0.523	0	10.833	Chordata	3628.0	1
HiC_scaffold_6622	457	0.5383	0	10.833	Chordata	2621.0	1
HiC_scaffold_6623	457	0.4267	0	0.0	Chordata	7341.0	0
HiC_scaffold_6624	456	0.5461	0	10.8568	Chordata	3114.0	1
HiC_scaffold_6625	456	0.5132	0	10.8568	Chordata	2980.0	1
HiC_scaffold_6626	456	0.5154	0	10.8568	Chordata	2250.0	1
HiC_scaffold_6627	456	0.568	0	10.8568	Chordata	3523.0	1
HiC_scaffold_6628	456	0.5044	0	0.0	Chordata	3038.0	1
HiC_scaffold_6629	456	0.557	0	0.0	Chordata	3965.0	1
HiC_scaffold_6630	456	0.5439	0	10.8568	Chordata	4343.0	1
HiC_scaffold_6631	456	0.5351	0	21.7135	Chordata	4609.0	1
HiC_scaffold_6632	456	0.5351	0	0.0	Chordata	3126.0	1
HiC_scaffold_6633	456	0.489	0	21.7135	Chordata	2535.0	1
HiC_scaffold_6634	456	0.5417	0	0.0	Chordata	4033.0	1
HiC_scaffold_6635	456	0.5548	0	0.0	Chordata	4368.0	1
HiC_scaffold_6636	456	0.5285	0	10.8568	Chordata	2877.0	1
HiC_scaffold_6637	456	0.5482	0	10.8568	Chordata	3249.0	1
HiC_scaffold_6638	456	0.5461	0	10.8568	Chordata	4602.0	1
HiC_scaffold_6639	456	0.5329	0	0.0	Chordata	4317.0	1
HiC_scaffold_6640	456	0.557	0	10.8568	Chordata	3503.0	1
HiC_scaffold_6641	456	0.5132	0	0.0	Chordata	3184.3	1
HiC_scaffold_6642	456	0.5461	0	0.0	Chordata	2595.0	1
HiC_scaffold_6643	456	0.5592	0	21.7135	Chordata	3086.0	1
HiC_scaffold_6644	456	0.5307	0	10.8568	Chordata	2940.0	1
HiC_scaffold_6645	456	0.443	0	0.0	Chordata	6661.0	0
HiC_scaffold_6646	456	0.5373	0	43.427	Chordata	4583.0	1
HiC_scaffold_6647	456	0.5439	0	10.8568	Chordata	4342.0	1
HiC_scaffold_6648	456	0.5219	0	21.7135	Chordata	2803.0	1
HiC_scaffold_6649	456	0.5263	0	0.0	Chordata	3120.8	1
HiC_scaffold_6650	456	0.5175	0	0.0	Chordata	3674.0	1
HiC_scaffold_6651	456	0.5395	0	21.7135	Chordata	4418.0	1
HiC_scaffold_6652	456	0.4145	0	0.0	Chordata	6688.0	0
HiC_scaffold_6653	456	0.4123	0	0.0	Chordata	7312.0	0
HiC_scaffold_6654	456	0.5417	0	10.8568	Chordata	4345.0	1
HiC_scaffold_6655	455	0.5407	0	10.8806	Chordata	4034.0	1
HiC_scaffold_6656	455	0.5187	0	21.7612	Chordata	3952.8	1
HiC_scaffold_6657	455	0.5516	0	0.0	Chordata	2926.0	1
HiC_scaffold_6658	455	0.5077	0	0.0	Chordata	3952.8	1
HiC_scaffold_6659	455	0.5429	0	0.0	Chordata	4443.0	1
HiC_scaffold_6660	455	0.5516	0	10.8806	Chordata	3471.0	1
HiC_scaffold_6661	455	0.5341	0	43.5224	Chordata	3756.0	1
HiC_scaffold_6662	455	0.5187	0	0.0	Chordata	2827.0	1
HiC_scaffold_6663	455	0.4989	0	0.0	no-hit	0.0	0
HiC_scaffold_6664	455	0.4088	0	0.0	Chordata	5567.0	1
HiC_scaffold_6665	455	0.5077	0	43.5224	Chordata	3234.0	1
HiC_scaffold_6666	455	0.5319	0	0.0	Chordata	3073.0	1
HiC_scaffold_6667	455	0.5231	0	0.0	Chordata	4305.0	1
HiC_scaffold_6668	455	0.5648	0	0.0	Chordata	4222.0	1
HiC_scaffold_6669	455	0.5582	0	21.7612	Chordata	4045.0	0
HiC_scaffold_6670	455	0.5165	0	10.8806	Chordata	3279.0	1
HiC_scaffold_6671	455	0.5165	0	0.0	Chordata	3702.0	1
HiC_scaffold_6672	455	0.5604	0	10.8806	Chordata	3600.0	1
HiC_scaffold_6673	455	0.5341	0	10.8806	Chordata	3451.0	1
HiC_scaffold_6674	455	0.5407	0	0.0	Chordata	2869.0	1
HiC_scaffold_6675	455	0.5253	0	32.6418	Chordata	3041.0	1
HiC_scaffold_6676	455	0.5385	0	10.8806	Chordata	4080.0	1
HiC_scaffold_6677	455	0.5231	0	21.7612	Chordata	4041.0	1
HiC_scaffold_6678	455	0.5209	0	0.0	Chordata	3074.0	1
HiC_scaffold_6679	455	0.5538	0	10.8806	Chordata	3803.0	1
HiC_scaffold_6680	455	0.5341	0	10.8806	Chordata	3144.0	1
HiC_scaffold_6681	455	0.3758	0	0.0	Chordata	2999.0	0
HiC_scaffold_6682	455	0.5187	0	0.0	Chordata	3604.0	1
HiC_scaffold_6683	455	0.5099	0	21.7612	Chordata	2799.0	1
HiC_scaffold_6684	455	0.5582	0	10.8806	Chordata	4248.0	1
HiC_scaffold_6685	455	0.5385	0	10.8806	Chordata	2818.0	1
HiC_scaffold_6686	455	0.4901	0	0.0	no-hit	0.0	0
HiC_scaffold_6687	455	0.5165	0	32.6418	Chordata	3312.0	1
HiC_scaffold_6688	455	0.5033	0	0.0	no-hit	0.0	0
HiC_scaffold_6689	455	0.5231	0	32.6418	Chordata	4079.0	1
HiC_scaffold_6690	454	0.5507	0	0.0	Chordata	3129.0	0
HiC_scaffold_6691	454	0.5396	0	10.9046	Chordata	4070.0	1
HiC_scaffold_6692	454	0.5066	0	0.0	Chordata	3216.0	1
HiC_scaffold_6693	454	0.522	0	0.0	Chordata	3068.1	1
HiC_scaffold_6694	454	0.5485	0	0.0	Chordata	4014.0	1
HiC_scaffold_6695	454	0.5551	0	10.9046	Chordata	3147.0	1
HiC_scaffold_6696	454	0.4207	0	0.0	Chordata	6324.0	1
HiC_scaffold_6697	454	0.5264	0	0.0	Chordata	2617.0	1
HiC_scaffold_6698	454	0.4251	0	0.0	Chordata	5538.0	1
HiC_scaffold_6699	454	0.5242	0	0.0	Chordata	3807.0	1
HiC_scaffold_6700	454	0.5573	0	0.0	Chordata	4202.0	1
HiC_scaffold_6701	454	0.4317	0	0.0	Chordata	6221.0	0
HiC_scaffold_6702	454	0.5529	0	10.9046	Chordata	4198.0	1
HiC_scaffold_6703	454	0.5507	0	10.9046	Chordata	3808.0	1
HiC_scaffold_6704	454	0.533	0	10.9046	Chordata	2871.0	0
HiC_scaffold_6705	454	0.3789	0	0.0	Nematoda	348.0	0
HiC_scaffold_6706	454	0.5308	0	0.0	Chordata	3923.0	1
HiC_scaffold_6707	454	0.5132	0	0.0	Chordata	2907.0	1
HiC_scaffold_6708	454	0.5507	0	0.0	Chordata	3060.0	1
HiC_scaffold_6709	454	0.4295	0	0.0	Chordata	6199.0	1
HiC_scaffold_6710	454	0.4978	0	0.0	Chordata	2264.0	1
HiC_scaffold_6711	454	0.5154	0	10.9046	Chordata	3283.0	1
HiC_scaffold_6712	454	0.5419	0	10.9046	Chordata	4265.0	1
HiC_scaffold_6713	454	0.5463	0	0.0	Chordata	2987.0	1
HiC_scaffold_6714	454	0.5242	0	21.8092	Chordata	3161.0	1
HiC_scaffold_6715	454	0.5507	0	21.8092	Chordata	4352.0	1
HiC_scaffold_6716	454	0.5529	0	54.5229	Chordata	2761.0	1
HiC_scaffold_6717	454	0.5396	0	10.9046	Chordata	4113.0	1
HiC_scaffold_6718	454	0.4053	0	0.0	Chordata	6380.0	1
HiC_scaffold_6719	454	0.511	0	32.7137	Chordata	2911.0	1
HiC_scaffold_6720	454	0.5198	0	0.0	Chordata	3072.0	1
HiC_scaffold_6721	454	0.4141	0	0.0	Chordata	7135.0	0
HiC_scaffold_6722	454	0.5485	0	0.0	Chordata	2875.0	1
HiC_scaffold_6723	454	0.5617	0	32.7137	Chordata	3808.0	1
HiC_scaffold_6724	454	0.5286	0	43.6183	Chordata	3882.0	1
HiC_scaffold_6725	453	0.543	0	32.7859	Chordata	3112.0	1
HiC_scaffold_6726	453	0.5629	0	0.0	Chordata	3253.0	1
HiC_scaffold_6727	453	0.5166	0	0.0	Chordata	3501.0	1
HiC_scaffold_6728	453	0.5342	0	0.0	Chordata	3211.0	1
HiC_scaffold_6729	453	0.5254	0	10.9286	Chordata	3108.0	1
HiC_scaffold_6730	453	0.5408	0	10.9286	Chordata	2984.0	1
HiC_scaffold_6731	453	0.5497	0	21.8573	Chordata	4528.0	1
HiC_scaffold_6732	453	0.3554	0	0.0	Nematoda	3280.0	0
HiC_scaffold_6733	453	0.5188	0	0.0	Chordata	3238.0	1
HiC_scaffold_6734	453	0.5364	0	0.0	Chordata	3381.0	1
HiC_scaffold_6735	453	0.5453	0	0.0	Chordata	3762.0	1
HiC_scaffold_6736	453	0.5254	0	0.0	Chordata	3806.0	1
HiC_scaffold_6737	453	0.5497	0	10.9286	Chordata	2794.0	1
HiC_scaffold_6738	453	0.521	0	10.9286	Chordata	2579.0	1
HiC_scaffold_6739	453	0.3841	0	0.0	Chordata	7303.0	0
HiC_scaffold_6740	453	0.5298	0	10.9286	Chordata	4418.0	1
HiC_scaffold_6741	453	0.5453	0	0.0	Chordata	3359.0	1
HiC_scaffold_6742	453	0.5629	0	0.0	Chordata	4604.0	1
HiC_scaffold_6743	453	0.5298	0	0.0	Chordata	3682.0	1
HiC_scaffold_6744	453	0.4062	0	0.0	Chordata	4912.0	0
HiC_scaffold_6745	453	0.5055	0	10.9286	Chordata	3508.0	1
HiC_scaffold_6746	453	0.426	0	0.0	Chordata	6880.0	0
HiC_scaffold_6747	453	0.574	0	10.9286	Chordata	3775.0	1
HiC_scaffold_6748	453	0.4592	0	0.0	Chordata	5976.0	0
HiC_scaffold_6749	453	0.5695	0	21.8573	Chordata	3857.0	1
HiC_scaffold_6750	452	0.5199	0	32.8585	Chordata	3873.0	1
HiC_scaffold_6751	452	0.5509	0	0.0	Chordata	4514.0	1
HiC_scaffold_6752	452	0.5465	0	10.9528	Chordata	4141.0	1
HiC_scaffold_6753	452	0.4004	0	0.0	Chordata	5580.0	0
HiC_scaffold_6754	452	0.5487	0	21.9057	Chordata	2813.0	1
HiC_scaffold_6755	452	0.5155	0	0.0	Chordata	3408.0	0
HiC_scaffold_6756	452	0.5465	0	21.9057	Chordata	4360.0	1
HiC_scaffold_6757	452	0.542	0	21.9057	Chordata	3894.0	1
HiC_scaffold_6758	452	0.5354	0	0.0	Chordata	4184.0	1
HiC_scaffold_6759	452	0.5398	0	21.9057	Chordata	2721.0	1
HiC_scaffold_6760	452	0.5088	0	0.0	Chordata	3165.0	1
HiC_scaffold_6761	452	0.5243	0	54.7641	Chordata	4140.0	1
HiC_scaffold_6762	452	0.4115	0	0.0	Chordata	7420.0	0
HiC_scaffold_6763	452	0.5487	0	10.9528	Chordata	3574.0	1
HiC_scaffold_6764	452	0.5398	0	0.0	Chordata	2448.0	1
HiC_scaffold_6765	452	0.531	0	10.9528	Chordata	3689.0	1
HiC_scaffold_6766	452	0.5398	0	10.9528	Chordata	4334.0	1
HiC_scaffold_6767	452	0.5199	0	10.9528	Chordata	3368.0	1
HiC_scaffold_6768	452	0.4115	0	0.0	Chordata	6476.0	0
HiC_scaffold_6769	452	0.5398	0	10.9528	Chordata	3223.0	1
HiC_scaffold_6770	452	0.5354	0	76.6698	Chordata	4307.0	1
HiC_scaffold_6771	452	0.5243	0	10.9528	Chordata	3561.0	1
HiC_scaffold_6772	452	0.5575	0	10.9528	Chordata	2965.0	1
HiC_scaffold_6773	452	0.5398	0	0.0	Chordata	4035.0	1
HiC_scaffold_6774	452	0.4049	0	0.0	Chordata	6025.0	1
HiC_scaffold_6775	452	0.5332	0	0.0	Chordata	4324.0	1
HiC_scaffold_6776	452	0.5199	0	0.0	Chordata	4370.0	1
HiC_scaffold_6777	452	0.5265	0	0.0	Chordata	3603.0	1
HiC_scaffold_6778	452	0.4049	0	0.0	Chordata	1357.0	0
HiC_scaffold_6779	451	0.5322	0	0.0	Chordata	3068.0	1
HiC_scaffold_6780	451	0.5477	0	0.0	Chordata	2950.0	1
HiC_scaffold_6781	451	0.5122	0	10.9771	Chordata	2649.3	1
HiC_scaffold_6782	451	0.5588	0	21.9542	Chordata	2892.0	1
HiC_scaffold_6783	451	0.5211	0	0.0	Chordata	3560.0	1
HiC_scaffold_6784	451	0.5521	0	0.0	Chordata	3679.0	1
HiC_scaffold_6785	451	0.5322	0	10.9771	Chordata	4299.0	1
HiC_scaffold_6786	451	0.5277	0	32.9313	Chordata	3732.0	1
HiC_scaffold_6787	451	0.5299	0	10.9771	Chordata	4049.0	1
HiC_scaffold_6788	451	0.5255	0	0.0	Chordata	3159.0	1
HiC_scaffold_6789	451	0.4146	0	0.0	Chordata	7252.0	0
HiC_scaffold_6790	451	0.5588	0	10.9771	Chordata	4297.0	1
HiC_scaffold_6791	451	0.5521	0	10.9771	Chordata	2401.0	1
HiC_scaffold_6792	451	0.51	0	21.9542	Chordata	3611.1	1
HiC_scaffold_6793	451	0.561	0	21.9542	Chordata	3121.0	1
HiC_scaffold_6794	451	0.5233	0	21.9542	Chordata	3322.6	1
HiC_scaffold_6795	451	0.5499	0	21.9542	Chordata	3724.0	1
HiC_scaffold_6796	451	0.5344	0	0.0	Chordata	3465.0	1
HiC_scaffold_6797	451	0.5455	0	0.0	Chordata	3100.0	1
HiC_scaffold_6798	451	0.5188	0	21.9542	Chordata	3689.0	1
HiC_scaffold_6799	451	0.5477	0	10.9771	Chordata	2897.0	1
HiC_scaffold_6800	451	0.5255	0	43.9085	Chordata	2474.3999999999996	1
HiC_scaffold_6801	451	0.3902	0	0.0	Chordata	6300.0	0
HiC_scaffold_6802	451	0.5455	0	10.9771	Chordata	4688.0	1
HiC_scaffold_6803	451	0.5588	0	0.0	Chordata	3147.0	1
HiC_scaffold_6804	451	0.5632	0	21.9542	Chordata	2849.0	1
HiC_scaffold_6805	451	0.5166	0	0.0	Chordata	3254.0	1
HiC_scaffold_6806	451	0.5388	0	21.9542	Chordata	3141.0	1
HiC_scaffold_6807	451	0.5188	0	32.9313	Chordata	2983.0	1
HiC_scaffold_6808	451	0.5432	0	10.9771	Chordata	3099.0	1
HiC_scaffold_6809	451	0.5344	0	0.0	Chordata	3065.0	1
HiC_scaffold_6810	451	0.5277	0	10.9771	Chordata	2880.0	1
HiC_scaffold_6811	451	0.5455	0	21.9542	Chordata	4172.5	1
HiC_scaffold_6812	451	0.5188	0	10.9771	Chordata	3330.0	1
HiC_scaffold_6813	451	0.5233	0	10.9771	Chordata	3649.0	1
HiC_scaffold_6814	451	0.5188	0	0.0	Chordata	2781.8	1
HiC_scaffold_6815	451	0.5344	0	32.9313	Chordata	2574.0	1
HiC_scaffold_6816	450	0.5244	0	33.0045	Chordata	3238.0	1
HiC_scaffold_6817	450	0.5222	0	11.0015	Chordata	3780.0	1
HiC_scaffold_6818	450	0.5244	0	0.0	Chordata	3178.0	1
HiC_scaffold_6819	450	0.5267	0	0.0	Chordata	4378.0	1
HiC_scaffold_6820	450	0.6111	0	11.0015	Chordata	2535.8	0
HiC_scaffold_6821	450	0.5356	0	11.0015	Chordata	4515.0	1
HiC_scaffold_6822	450	0.5622	0	0.0	Chordata	4435.0	1
HiC_scaffold_6823	450	0.5289	0	11.0015	Chordata	4220.0	1
HiC_scaffold_6824	450	0.5622	0	0.0	Chordata	4252.0	0
HiC_scaffold_6825	450	0.4067	0	0.0	Chordata	6460.0	0
HiC_scaffold_6826	450	0.52	0	0.0	Chordata	3664.0	1
HiC_scaffold_6827	450	0.52	0	0.0	Chordata	3278.0	1
HiC_scaffold_6828	450	0.5267	0	11.0015	Chordata	2516.0	1
HiC_scaffold_6829	450	0.4933	0	0.0	no-hit	0.0	0
HiC_scaffold_6830	450	0.5667	0	11.0015	Chordata	3111.0	1
HiC_scaffold_6831	450	0.5267	0	0.0	Chordata	3262.0	1
HiC_scaffold_6832	450	0.5489	0	22.003	Chordata	3065.0	1
HiC_scaffold_6833	450	0.4044	0	0.0	Chordata	7326.0	0
HiC_scaffold_6834	450	0.5267	0	11.0015	Chordata	3233.0	1
HiC_scaffold_6835	450	0.5578	0	33.0045	Chordata	2040.0	1
HiC_scaffold_6836	450	0.5222	0	11.0015	Chordata	3563.0	1
HiC_scaffold_6837	450	0.5489	0	0.0	Chordata	2972.0	1
HiC_scaffold_6838	450	0.5356	0	44.006	Chordata	3966.0	0
HiC_scaffold_6839	450	0.5444	0	11.0015	Chordata	2866.0	1
HiC_scaffold_6840	450	0.5333	0	11.0015	Chordata	3057.4	1
HiC_scaffold_6841	450	0.5533	0	11.0015	Chordata	2961.0	1
HiC_scaffold_6842	450	0.5089	0	11.0015	Chordata	3237.0	1
HiC_scaffold_6843	450	0.5133	0	33.0045	Chordata	2639.0	1
HiC_scaffold_6844	450	0.5489	0	11.0015	Chordata	4388.0	1
HiC_scaffold_6845	450	0.4222	0	0.0	Chordata	6480.0	0
HiC_scaffold_6846	450	0.6778	0	0.0	Chordata	1494.0	0
HiC_scaffold_6847	450	0.5511	0	22.003	Chordata	3761.0	1
HiC_scaffold_6848	450	0.54	0	11.0015	Chordata	3634.0	1
HiC_scaffold_6849	450	0.5111	0	22.003	Chordata	3268.0	1
HiC_scaffold_6850	450	0.4156	0	0.0	Chordata	7098.0	0
HiC_scaffold_6851	450	0.5467	0	22.003	Chordata	4520.0	1
HiC_scaffold_6852	450	0.54	0	22.003	Chordata	4054.0	1
HiC_scaffold_6853	450	0.6756	0	11.0015	Chordata	655.3	0
HiC_scaffold_6854	450	0.4444	0	0.0	Nematoda	4783.0	0
HiC_scaffold_6855	450	0.5489	0	0.0	Chordata	1836.0	1
HiC_scaffold_6856	450	0.52	0	33.0045	Chordata	3144.9000000000005	1
HiC_scaffold_6857	450	0.5333	0	0.0	Chordata	3042.0	1
HiC_scaffold_6858	450	0.5378	0	11.0015	Chordata	3919.0	1
HiC_scaffold_6859	450	0.4111	0	0.0	Chordata	5361.0	1
HiC_scaffold_6860	450	0.5311	0	0.0	Chordata	3102.0	1
HiC_scaffold_6861	450	0.56	0	11.0015	Chordata	4647.0	1
HiC_scaffold_6862	450	0.54	0	11.0015	Chordata	4194.0	1
HiC_scaffold_6863	450	0.5489	0	44.006	Chordata	3022.0	1
HiC_scaffold_6864	450	0.5289	0	44.006	Chordata	3991.0	1
HiC_scaffold_6865	450	0.3933	0	0.0	Chordata	6390.0	0
HiC_scaffold_6866	449	0.5234	0	11.026	Chordata	3489.0	1
HiC_scaffold_6867	449	0.5033	0	0.0	Chordata	3202.0	1
HiC_scaffold_6868	449	0.5145	0	0.0	Chordata	2493.0	1
HiC_scaffold_6869	449	0.5457	0	11.026	Chordata	2213.0	1
HiC_scaffold_6870	449	0.5056	0	0.0	Chordata	3689.0	1
HiC_scaffold_6871	449	0.5212	0	0.0	Chordata	2571.0	1
HiC_scaffold_6872	449	0.5078	0	0.0	no-hit	0.0	0
HiC_scaffold_6873	449	0.5479	0	33.078	Chordata	2884.0	1
HiC_scaffold_6874	449	0.5256	0	0.0	Chordata	3277.0	1
HiC_scaffold_6875	449	0.5367	0	22.052	Chordata	4230.0	1
HiC_scaffold_6876	449	0.5278	0	0.0	Chordata	3421.0	1
HiC_scaffold_6877	449	0.5278	0	0.0	Chordata	2350.0	1
HiC_scaffold_6878	449	0.559	0	0.0	Chordata	3025.0	1
HiC_scaffold_6879	449	0.5323	0	11.026	Chordata	3133.0	1
HiC_scaffold_6880	449	0.5256	0	0.0	Chordata	2340.0	1
HiC_scaffold_6881	449	0.5434	0	11.026	Chordata	4276.0	1
HiC_scaffold_6882	449	0.3987	0	0.0	Nematoda	5406.0	0
HiC_scaffold_6883	449	0.5256	0	11.026	Chordata	4302.0	1
HiC_scaffold_6884	449	0.4009	0	0.0	Chordata	5621.6	0
HiC_scaffold_6885	449	0.5523	0	11.026	Chordata	4164.0	1
HiC_scaffold_6886	449	0.5167	0	11.026	Chordata	3326.0	0
HiC_scaffold_6887	449	0.3987	0	0.0	Chordata	6610.0	1
HiC_scaffold_6888	449	0.5145	0	0.0	Chordata	3904.0	1
HiC_scaffold_6889	449	0.5212	0	11.026	Chordata	4122.0	1
HiC_scaffold_6890	449	0.5434	0	0.0	Chordata	4157.0	1
HiC_scaffold_6891	449	0.5323	0	11.026	Chordata	3528.8	1
HiC_scaffold_6892	449	0.5657	0	0.0	Chordata	3752.0	1
HiC_scaffold_6893	449	0.4321	0	0.0	Chordata	6587.0	0
HiC_scaffold_6894	449	0.4343	0	0.0	Chordata	4074.0	0
HiC_scaffold_6895	448	0.5089	0	11.0506	Chordata	3080.0	1
HiC_scaffold_6896	448	0.5223	0	11.0506	Chordata	3224.4000000000005	1
HiC_scaffold_6897	448	0.5491	0	44.2025	Chordata	3630.0	1
HiC_scaffold_6898	448	0.5335	0	928.2521	Chordata	2322.0	1
HiC_scaffold_6899	448	0.5335	0	11.0506	Chordata	2969.0	1
HiC_scaffold_6900	448	0.558	0	11.0506	Chordata	2892.0	1
HiC_scaffold_6901	448	0.5491	0	0.0	Chordata	4047.0	1
HiC_scaffold_6902	448	0.5625	0	44.2025	Chordata	2830.0	1
HiC_scaffold_6903	448	0.3616	0	0.0	Chordata	1600.6	0
HiC_scaffold_6904	448	0.5402	0	22.1012	Chordata	3057.0	1
HiC_scaffold_6905	448	0.5179	0	0.0	Chordata	3252.0	1
HiC_scaffold_6906	448	0.3527	0	0.0	Chordata	6356.0	1
HiC_scaffold_6907	448	0.5536	0	33.1519	Chordata	3942.0	1
HiC_scaffold_6908	448	0.5335	0	0.0	Chordata	3964.0	1
HiC_scaffold_6909	448	0.5223	0	0.0	Chordata	3635.0	1
HiC_scaffold_6910	448	0.5625	0	0.0	Chordata	3937.0	1
HiC_scaffold_6911	448	0.5246	0	0.0	Chordata	3768.0	1
HiC_scaffold_6912	448	0.5558	0	33.1519	Chordata	4263.0	1
HiC_scaffold_6913	448	0.4152	0	0.0	Chordata	6543.0	1
HiC_scaffold_6914	448	0.5424	0	11.0506	Chordata	4303.0	1
HiC_scaffold_6915	448	0.5536	0	33.1519	Chordata	3189.0	1
HiC_scaffold_6916	448	0.5134	0	11.0506	Chordata	2927.0	1
HiC_scaffold_6917	448	0.5379	0	22.1012	Chordata	4064.0	1
HiC_scaffold_6918	448	0.5156	0	11.0506	Chordata	3195.0	1
HiC_scaffold_6919	448	0.5513	0	11.0506	Chordata	4043.0	1
HiC_scaffold_6920	448	0.5112	0	0.0	Chordata	3407.0	1
HiC_scaffold_6921	448	0.5022	0	0.0	Chordata	3089.2	1
HiC_scaffold_6922	448	0.5446	0	11.0506	Chordata	2796.0	1
HiC_scaffold_6923	448	0.5424	0	0.0	Chordata	2908.0	1
HiC_scaffold_6924	448	0.4308	0	0.0	Chordata	6710.0	0
HiC_scaffold_6925	448	0.5179	0	33.1519	Chordata	3340.0	1
HiC_scaffold_6926	448	0.7991	0	0.0	Chordata	1015.0	0
HiC_scaffold_6927	447	0.5324	0	22.1507	Chordata	3599.0	1
HiC_scaffold_6928	447	0.557	0	11.0753	Chordata	3017.1	1
HiC_scaffold_6929	447	0.557	0	11.0753	Chordata	3394.0	1
HiC_scaffold_6930	447	0.6801	0	0.0	Chordata	713.0	0
HiC_scaffold_6931	447	0.5459	0	0.0	Chordata	3946.0	1
HiC_scaffold_6932	447	0.5548	0	11.0753	Chordata	4748.0	1
HiC_scaffold_6933	447	0.5347	0	22.1507	Chordata	2953.0	1
HiC_scaffold_6934	447	0.5459	0	22.1507	Chordata	3044.0	1
HiC_scaffold_6935	447	0.5391	0	44.3014	Chordata	4027.0	1
HiC_scaffold_6936	447	0.5459	0	0.0	Chordata	2927.0	1
HiC_scaffold_6937	447	0.5168	0	0.0	Chordata	3608.0	1
HiC_scaffold_6938	447	0.5145	0	0.0	Chordata	2895.6000000000004	1
HiC_scaffold_6939	447	0.5056	0	11.0753	Chordata	3181.0	1
HiC_scaffold_6940	447	0.5459	0	11.0753	Chordata	2952.0	1
HiC_scaffold_6941	447	0.5034	0	22.1507	Chordata	3183.0	1
HiC_scaffold_6942	447	0.5123	0	22.1507	Chordata	2191.5	1
HiC_scaffold_6943	447	0.5459	0	0.0	Chordata	4178.0	1
HiC_scaffold_6944	447	0.5302	0	11.0753	Chordata	3876.0	1
HiC_scaffold_6945	447	0.4161	0	0.0	Chordata	7033.0	0
HiC_scaffold_6946	447	0.519	0	11.0753	Chordata	2151.0	1
HiC_scaffold_6947	447	0.3848	0	0.0	Chordata	6814.0	0
HiC_scaffold_6948	447	0.5526	0	11.0753	Chordata	3749.0	1
HiC_scaffold_6949	447	0.5548	0	11.0753	Chordata	2769.0	1
HiC_scaffold_6950	447	0.5548	0	0.0	Chordata	2981.0	1
HiC_scaffold_6951	447	0.566	0	11.0753	Chordata	3167.0	1
HiC_scaffold_6952	447	0.519	0	0.0	Chordata	3124.0	1
HiC_scaffold_6953	447	0.5414	0	11.0753	Chordata	4851.1	1
HiC_scaffold_6954	447	0.5123	0	0.0	Chordata	2061.0	1
HiC_scaffold_6955	447	0.5347	0	11.0753	Chordata	2450.0	1
HiC_scaffold_6956	447	0.528	0	0.0	Chordata	3688.0	1
HiC_scaffold_6957	447	0.5145	0	0.0	Chordata	3712.0	0
HiC_scaffold_6958	447	0.4072	0	0.0	Chordata	7110.0	0
HiC_scaffold_6959	447	0.4094	0	0.0	Chordata	6912.0	0
HiC_scaffold_6960	446	0.4238	0	0.0	Nematoda	5131.0	0
HiC_scaffold_6961	446	0.5314	0	0.0	Chordata	3447.0	1
HiC_scaffold_6962	446	0.5538	0	0.0	Chordata	2967.0	1
HiC_scaffold_6963	446	0.5359	0	0.0	Chordata	4356.0	1
HiC_scaffold_6964	446	0.3655	0	0.0	no-hit	0.0	0
HiC_scaffold_6965	446	0.5426	0	11.1002	Chordata	2708.0	1
HiC_scaffold_6966	446	0.3722	0	0.0	Chordata	1549.1999999999996	0
HiC_scaffold_6967	446	0.5157	0	22.2004	Chordata	3231.0	1
HiC_scaffold_6968	446	0.4193	0	0.0	Chordata	6078.0	1
HiC_scaffold_6969	446	0.5381	0	0.0	Chordata	3765.0	1
HiC_scaffold_6970	446	0.5247	0	11.1002	Chordata	3385.0	1
HiC_scaffold_6971	446	0.5336	0	11.1002	Chordata	4044.4	1
